transactId, softwareName, softwareId, date
'739270498','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-13 20:33'
'739270498','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-10-11 09:00'
'739270498','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-10-08 16:07'
'739270498','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-03-08 17:23'
'739270498','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-08 13:52'
'739270498','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-10-20 09:02'
'739270498','Windows XP Embedded','-421546535','2009-10-19 17:00'
'739270498','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2009-10-21 15:39'
'222918860','Visio Professional 2007 (Polish)','1031840846','2009-03-23 00:32'
'222918860','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-07 17:07'
'222918860','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-10-19 15:33'
'222918860','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-10-05 14:10'
'222918860','Windows Vista Business 64bit DVD with SP1','-449674823','2009-03-23 11:21'
'222918860','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-10-05 13:46'
'222918860','Exchange Server 2007 Standard Edition','-190149179','2010-01-18 15:54'
'222918860','Exchange Server 2010 Beta (x64) - DVD (Multilanguage)','517768627','2010-01-19 12:24'
'222918860','SharePoint Server 2010 (x64) - DVD (English)','520591638','2010-11-10 22:55'
'222918860','Virtual PC 2007 64bit','912047082','2010-03-27 23:08'
'222918860','Visio Professional 2007 (Polish)','1031840846','2009-03-23 00:32'
'222918860','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-10-07 17:07'
'222918860','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-10-19 15:33'
'222918860','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-10-05 14:10'
'222918860','Windows Server 2008 R2 Standard- Enterprise, Datacenter, and Web (x64) - DVD (Polish)','708973098','2010-03-29 16:29'
'222918860','Windows Vista Business 64bit DVD with SP1','-449674823','2009-03-23 11:21'
'222918860','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2010-10-21 17:31'
'222918860','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-10-05 13:46'
'499015517','MS-DOS 6.0','534781756','2010-05-23 23:01'
'499015517','MS-DOS 6.22','-144275286','2010-05-23 23:02'
'499015517','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-02-27 20:13'
'499015517','Visual Studio 2008 SP1','227686903','2010-05-23 23:08'
'-31731989','Visual C++ 2005 Express Edition','336690434','2010-12-01 09:52'
'-31731989','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-10-27 15:44'
'-107912088','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-03-13 01:32'
'-497498173','Windows Server 2003 Enterprise Edition (Polish)','743676536','2009-11-20 19:10'
'-497498173','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2009-11-20 22:18'
'-497498173','Windows Server 2003 Enterprise Edition (Polish)','743676536','2009-11-20 19:10'
'-497498173','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2009-11-20 22:18'
'465333389','Windows Vista Business DVD','-792316006','2007-06-20 15:38'
'929635564','Windows 7 Beta (x86) - DVD','-848806120','2009-03-18 17:46'
'929635564','Windows Vista Business 64bit DVD (Polish)','460205788','2009-03-18 17:43'
'929635564','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-03-12 18:20'
'929635564','Windows XP Professional with SP2 (Single User) ISO Image','885573206','2007-03-13 01:18'
'929635564','Windows 7 Beta (x86) - DVD','-848806120','2009-03-18 17:46'
'929635564','Windows Vista Business 64bit DVD (Polish)','460205788','2009-03-18 17:43'
'-1045547972','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2008-04-12 14:44'
'-1045547972','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2008-04-12 14:44'
'-824700239','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-06-15 19:48'
'-36508515','Office Project Server 2007','-912809908','2008-11-29 20:42'
'-36508515','Project Professional 2007 (Polish)','41195903','2008-12-03 22:35'
'-36508515','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-05-12 17:22'
'534307538','MSDN Library for Visual Studio 2005 - CD1','832017012','2007-06-28 14:33'
'534307538','MSDN Library for Visual Studio 2005 - CD2','832017013','2007-06-28 14:33'
'534307538','MSDN Library for Visual Studio 2005 - CD3','832017014','2007-06-23 11:31'
'534307538','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-09-22 22:01'
'534307538','Windows Vista Business DVD','-792316006','2007-06-15 14:00'
'534307538','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-09-22 22:01'
'534307538','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-01-18 19:26'
'534307538','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-03-02 01:45'
'-68063401','Visio Professional 2003','-1028479386','2007-03-08 09:41'
'-68063401','Visual Studio 2005 Professional Edition CD1','53593363','2008-03-12 21:10'
'-68063401','Visual Studio 2005 Professional Edition CD2','53593364','2008-03-12 21:10'
'-68063401','Visual Studio 2005 Tools for the Microsoft Office System','576971840','2007-03-08 09:39'
'-68063401','Windows 7 Beta (x86) - DVD','-848806120','2009-03-21 21:00'
'-68063401','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-12-05 13:09'
'-68063401','Windows Server 2003 Enterprise Edition (Polish)','743676536','2007-03-08 09:33'
'-68063401','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-05-10 21:43'
'-68063401','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-03-08 19:12'
'-68063401','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2008-10-28 14:57'
'-68063401','Windows 7 Beta (x86) - DVD','-848806120','2009-03-21 21:00'
'-68063401','Windows 7 Professional (x86) - DVD (Polish)','818369156','2009-12-05 13:09'
'-68063401','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-05-10 21:43'
'59456677','MSDN Library for Visual Studio 2005 - CD1','832017012','2008-05-14 16:42'
'59456677','MSDN Library for Visual Studio 2005 - CD2','832017013','2008-05-14 16:48'
'59456677','MSDN Library for Visual Studio 2005 - CD3','832017014','2008-05-14 16:48'
'59456677','Visual C++ 2005 Express Edition','336690434','2008-05-15 21:42'
'59456677','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2008-05-14 16:48'
'-557187578','Office Accounting Professional 2008','-255086711','2009-01-29 12:31'
'-557187578','Visio Professional 2007 (Polish)','1031840846','2009-06-22 21:34'
'-557187578','Visual Studio 2005 Professional Edition - DVD','466158650','2009-04-27 22:31'
'-557187578','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-01-10 00:10'
'-557187578','Windows 7 Beta (x86) - DVD','-848806120','2009-03-03 16:35'
'-557187578','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-09-24 01:14'
'-557187578','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-24 01:14'
'-557187578','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-24 01:16'
'-557187578','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-15 00:26'
'-557187578','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-24 01:16'
'-557187578','Windows Vista Business 64bit DVD (Polish)','460205788','2009-01-10 00:10'
'-557187578','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-01-10 00:10'
'-557187578','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-07-04 14:05'
'-557187578','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-24 19:41'
'-557187578','Office Accounting Professional 2008','-255086711','2009-01-29 12:31'
'-557187578','Visio Professional 2007 (Polish)','1031840846','2009-06-22 21:34'
'-557187578','Visual Studio 2005 Professional Edition - DVD','466158650','2009-04-27 22:31'
'-557187578','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-01-10 00:10'
'-557187578','Visual Studio 2010 Ultimate Beta 2 (x86) - DVD (English)','-806335909','2010-03-07 11:52'
'-557187578','Windows 7 Beta (x86) - DVD','-848806120','2009-03-03 16:35'
'-557187578','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2009-09-24 01:14'
'-557187578','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-09-24 01:14'
'-557187578','Windows 7 Professional (x64) - DVD (English)','-619337823','2009-09-24 01:16'
'-557187578','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-11-15 00:26'
'-557187578','Windows 7 Professional (x86) - DVD (English)','851167261','2009-09-24 01:16'
'-557187578','Windows Vista Business 64bit DVD (Polish)','460205788','2009-01-10 00:10'
'-557187578','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2010-06-17 20:06'
'-557187578','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-01-10 00:10'
'-557187578','Windows XP Professional with SP3 (Single User) ISO Image','478464551','2009-07-04 14:05'
'-557187578','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2009-02-24 19:41'
'234488190','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2009-10-22 23:51'
'234488190','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-10-22 23:51'
'234488190','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2009-10-22 23:51'
'234488190','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2009-10-22 23:51'
'-626488914','Visual Studio .NET 2003 Professional - Full Install','-68124807','2009-10-27 22:04'
'-626488914','Visual Studio 2008 Express Edition with SP1','-834545950','2009-10-26 18:44'
'-626488914','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-11-07 11:59'
'-626488914','Visual Studio .NET 2003 Professional - Full Install','-68124807','2009-10-27 22:04'
'-626488914','Visual Studio 2008 Express Edition with SP1','-834545950','2009-10-26 18:44'
'-626488914','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2009-11-07 11:59'
'1070670787','Access 2007 (Polish)','970969443','2008-12-09 19:35'
'1070670787','Expression Studio 3 (x86) - DVD (English)','-987888945','2009-10-11 18:50'
'1070670787','InfoPath 2007','918624285','2008-12-12 22:18'
'1070670787','MapPoint 2006 European - DVD','679643643','2008-12-12 22:18'
'1070670787','Office Groove 2007','-465764765','2008-12-12 22:18'
'1070670787','OneNote 2007 (Polish)','1041769347','2008-12-12 22:18'
'1070670787','Project Professional 2007 (Polish)','41195903','2008-12-12 22:18'
'1070670787','SQL Server 2008 Enterprise (x86 and x64) - DVD','149258206','2008-12-12 22:18'
'1070670787','Virtual PC 2007','212031266','2008-12-12 22:18'
'1070670787','Visio Professional 2007 (Polish)','1031840846','2008-12-12 22:18'
'1070670787','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2008-12-09 19:35'
'1070670787','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-11 18:50'
'1070670787','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-11 18:50'
'1070670787','Windows Server 2008 Enterprise and Standard - DVD','-305993218','2008-12-09 19:35'
'1070670787','Windows XP Professional (Single User)','-395031122','2008-12-09 19:54'
'1070670787','Expression Studio 3 (x86) - DVD (English)','-987888945','2009-10-11 18:50'
'1070670787','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2009-10-11 18:50'
'1070670787','Windows 7 Professional (x86) - DVD (English)','851167261','2009-10-11 18:50'
'1070670787','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-10-06 12:05'
'-220229785','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2010-10-12 16:03'
'-220229785','Visual Studio 2010 Ultimate (x86) - DVD (English)','114149812','2010-10-12 16:14'
'844960563','Microsoft Robotics Developer Studio 2008 R2 Academic Edition','-744812013','2010-10-20 11:17'
'844960563','Visio Professional 2003 (Polish)','-101006582','2010-11-02 13:17'
'844960563','Visio Professional 2010 (x86) - (Polish)','527466206','2010-11-02 13:20'
'844960563','Visual Studio 2008 Express Edition with SP1','-834545950','2010-10-25 23:42'
'844960563','Visual Studio 2010 Professional (x86) - DVD (English)','-722303051','2010-10-30 13:00'
'844960563','Visual Studio 2010 Professional Language Pack (x86) - (Polish)','-290244202','2010-10-30 10:30'
'844960563','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2010-10-21 10:23'
'844960563','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-10-31 13:25'
'-413695841','Visual Studio .NET 2003 Professional - Full Install','-68124807','2008-11-27 15:21'
'-21757960','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-12-03 16:20'
'-21757960','Windows Server 2003 Enterprise Edition','-141051309','2007-03-20 23:12'
'-21757960','Windows Server 2003 Enterprise Edition (Polish)','743676536','2007-03-20 23:00'
'-21757960','Windows XP Professional (Single User)','-395031122','2007-03-20 23:05'
'-21757960','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-01-19 19:35'
'-21757960','Windows XP Professional with SP2 (Single User) ISO Image','885573206','2007-01-19 19:35'
'-21757960','Windows 7 Professional (x64) - DVD (Polish)','543773184','2009-12-03 16:20'
'876480022','Virtual PC 2004','212031263','2007-03-26 17:46'
'876480022','Visual C++ 2005 Express Edition','336690434','2007-03-26 17:46'
'876480022','Visual Studio 2008 Professional Edition (x86 and x64 WoW) - DVD','-363498825','2008-11-23 00:31'
'876480022','Windows Vista Business DVD (Polish)','862081786','2008-10-28 20:26'
'876480022','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-03-18 13:45'
'876480022','Windows 7 Professional (x86) - DVD (Polish)','818369156','2010-03-16 20:06'
'876480022','Windows XP Professional (Single User) 64bit Edition','839337558','2010-03-18 13:45'
'876480022','Windows XP Professional with SP3 (Single User) ISO Image (Polish)','211870520','2010-03-18 13:45'
'-823095556','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-10-24 23:04'
'-688023179','Visio Professional 2007 (Polish)','1031840846','2010-04-19 12:30'
'-688023179','Windows 7 Language Pack (x64) - DVD (Multilanguage)','-233012253','2010-07-07 10:59'
'-688023179','Windows 7 Language Pack (x86) - DVD (Multilanguage)','-77714849','2010-07-07 11:00'
'-688023179','Windows 7 Professional (x64) - DVD (English)','-619337823','2010-07-07 10:58'
'-688023179','Windows 7 Professional (x64) - DVD (Polish)','543773184','2010-06-29 20:59'
'-688023179','Windows 7 Professional (x86) - DVD (English)','851167261','2010-07-03 11:37'
'1045469499','Access 2007','-188809633','2007-12-01 11:38'
'1045469499','Expression Studio','-907526141','2007-12-02 13:56'
'1045469499','Visio Professional 2007','-1028479382','2007-11-21 13:33'
'1045469499','Windows Vista Business DVD with SP1 (Polish)','12226889','2009-01-30 19:47'
'1045469499','Windows XP Professional (Single User) ISO Image (Polish)','-717994646','2007-11-21 13:43'
'1045469499','Windows XP Professional with SP2 (Single User) ISO Image (Polish)','464968375','2007-12-01 11:09'
'1045469499','MapPoint 2010 European Maps (x86 and x64) - DVD (English)','-776974345','2010-06-22 23:21'
'1045469499','MS-DOS 6.0','534781756','2010-06-22 23:47'
'1045469499','MS-DOS 6.22','-144275286','2010-06-22 23:47'
'1045469499','OneNote 2010 (x86 and x64) - DVD (English)','-950612963','2010-06-22 23:47'
'1045469499','Project Professional 2010 (x64) - (English)','659383749','2010-06-22 23:47'
'1045469499','Project Professional 2010 (x86) - (English)','705790529','2010-06-22 23:47'
